comment,n_star,date_time,label,positive_count,neutral_count,negative_count
vivo đôi đắt hơn cả iphone chip tâm chúng giá troi cha đột pha chụp ảnh ừ bằng iphone không,1,21/04/2020,Neutral,0,2,1
ổn trong phân khúc giá cận cao_cấp chê vân tay quang_học nhận_diện kém,4,21/04/2020,Negative,0,1,1
đáng mình đánh_giá 1 sao quá chán ngừng sản_xuất máy tầm giá đi,1,21/04/2020,Negative,0,0,1
mua về xài tạm xài vài tháng cảm_ứng lâu_lâu loạn bấm home thoát màn_hình chính chờ load pin sử_dụng lâu,1,21/04/2020,Negative,1,0,2
sản_phẩm tốt thiết_kế đẹp túi_tiền người tiêu_dùng đặc_biệt sử_dụng chơi game dung_lượng cao không nóng,5,21/04/2020,Positive,4,0,0
mới xài 3 ngày thấy ổn thời_gian dài biết sao nguyên seal 100,5,21/04/2020,Positive,1,0,0
máy sử_dụng tốt mượt mình đến hơi muộn nhân_viên quản_lý hỗ_trợ nhiệt_tình,5,21/04/2020,Positive,3,0,0
chiến game khá tốt nha anh em pin đủ dùng camera khá đẹp tôi thấy khá vừa_lòng,5,21/04/2020,Positive,4,0,0
mình mới mua mình thấy mẫu đẹp pin trâu cảm_ứng mượt em nhân_viên đmx tư_vấn nhiệt_tình,5,21/04/2020,Positive,4,0,0
sản_phẩm tốt mở khoá bằng khuôn_mặt nhạy chơi free fire mượt camera ổn,4,21/04/2020,Positive,4,0,0
máy dùng tốt màn to sóng khoẻ pin trâu đêm giảm độ sáng mất nào mình dùng zalo công_việc lâu_lâu lướt web đọc tin_tức chơi trò thiên_long bát bộ trò dung_lượng nặng chơi chất_lượng game cao nhất vấn_đề luôn,5,21/04/2020,Positive,5,0,0
không mua máy nhé lỗi vặt còn hên xui hên lắm lỗi vặt nói_chung 1 sao quá nói quá_tệ anh em lưu_ý,1,21/04/2020,Negative,0,0,1
sạc nhanh ổn hơn mình tưởng chất_lượng hình_ảnh rõ nét đt chạy mượt âm_thanh nghe tai nói_chung hài_lòng về sản phẩm đáng tiền mua,5,21/04/2020,Positive,5,0,0
cầm_chắc_tay phím bấm tốt loa to rõ wifi 4g nhanh chó chạy ngoài đồng giao_diện đẹp ứng_dụng khá đủ nhu_cầu cơ_bản nói_chung,5,21/04/2020,Positive,4,0,0
máy xài mạng yếu quá cty yếu chay không nổi pin 5000 ngang 4000 camera không sáng lắm con ổn hết nhân viên tgdd nhiệt_tình chu đao máy không dx vui,2,21/04/2020,Negative,1,1,3
nói_chung oppo hỗ_trợ cập_nhật phần_mềm quá ít thời_gian tới oppo không cập_nhật colors 72 triệuên oppo reno 3 mình hỗ_trợ ủng_hộ oppo có_lẽ về samsung mình mua đợt đầu 8 triệuieu4 giờ cảm_thấy hẫng_hụt giá mua oppo reno 4 bây_giờ 12 tháng giá còn bằng 74 giờ còn tạm máy trung quốc hỗ_trợ hơn về phần_cứng về việt nam phien bản cph2043 cấu_hình cắt_giảm đi hơi buồn,3,21/04/2020,Negative,0,0,3
anh nhân_viên ở thế_giới di_động tốt giá chịu pin hơi yếu ram chơi game hay giật nhẹ,2,21/04/2020,Negative,1,1,2
thiêt kế đẹp ngon_lành pin sạc nhanh ổn hài_lòng sản_phẩm về oppo ổn sài r7plus tới giờ tin_dùng oppo,5,21/04/2020,Positive,3,0,0
mua 28 về dùng đến ngày 288 lời cảm_ứng lỗi nguồn đổi lấy khác về dùng đến ngày 109 bung keo ho màn_hình,2,21/04/2020,Negative,0,0,2
mua tgdd đoan hùng phát triển nhân_viên tư_vấn vui_vẻ nhiệt_tình máy ngon pin trâu màn_hình sáng mịn hiện thị ngoài_trời tốt dùng cơ ban mượt_mà wi fi khỏe thương_hiệu vivo yên_tâm,5,21/04/2020,Positive,5,0,0
tiếc sac nhanh đến tận 3 tiếng mới đầy dù dùng máy sạc còn moi thứ ổn,5,21/04/2020,Neutral,1,0,1
tại_sao tắt nguồn khởi_động lỗi sạc xong 100 tụt xuống 99 phần_trăm liền lun,2,21/04/2020,Negative,0,0,1
mới mua đc 2 ngày mở_màn_hình gì không thấy hiển_thị ứng_dụng gì hết mở mới đc không bik lỗi gì,4,21/04/2020,Negative,0,0,1
sống_động tuyệt_vời đúng sản_phẩm_chất_lượng việt nam hàng việt nam chất_lượng cao,5,21/04/2020,Positive,2,0,0
wifi thiết_bị ổn_định mặc_dù mình đứng gần chập_chờn androi10 lỗi như_vậy mong bản cập_nhật sửa lỗi,3,21/04/2020,Negative,0,0,2
sản_phẩm tuyệt_vời nhỏ gọn dễ cầm nắm hay bỏ_túi 5 sao tuyệt_đối nhân_viên tư_vấn nhiệt_tình,5,21/04/2020,Positive,3,0,0
tại_sao pin 5000 mình lướt facebook chơi vài ván liên_quân dùng tầm 6 tiếng liênt hông_vậy,5,21/04/2020,Negative,0,0,1
máy đẹp giá tốt tội khó tìm mua cường_lực nhân_viên thegioididong nhiệt_tình 5 sao trc,5,21/04/2020,Positive,2,1,0
tầm trung sản phẩm okie cấu_hình 128gb pin sử_dụng lâu màn_hình sáng rõ okie ạ,5,21/04/2020,Positive,3,1,0
mọi thứ tuyệt_vời giờ mong sản phẩm bền_bỉ dùng lâu thôi cảm_ơn vsmart,5,21/04/2020,Positive,2,0,0
máy nhanh nóng phần gần camera vấn_đề không ạ máy mua đuwowjc 3 ngày thôi,3,21/04/2020,Negative,0,0,1
máy đẹp cấu_hình ổn màng hình đẹp camera ổn pin trâu điểm trừ loa ngoài nghe chát chói tay,4,21/04/2020,Positive,5,0,1
mình mua dùng thấy ổn mức giá hơn 7 triệu ai nhận_xét tiêu_cực 1 trẻ trâu 2 tiền ngoại_lệ tỷ_lệ lỗi nhà sản_xuất quá ít,1,21/04/2020,Positive,1,1,0
máy em lỗi loa trong gọi điện khởi_động mới trở_lại bình_thường vài ngày giờ cách nào fix không anh,4,21/04/2020,Negative,0,0,1
tốt quá tốt với tầm giá mọi người mua ủng_hộ hàng việt_nam đánh_giá 5 sao,5,21/04/2020,Positive,2,1,0
mới mua tặng bố ạ ủng_hộ bác vượng ủng_hộ việt_nam bố mìh dùg face với xem phim thoii mượt lắm ạ không để_ý thêm camera con quá ngon rùi ạ,5,21/04/2020,Positive,3,1,0
bữa mua mới sài tới giờ thấy quá ngon trong tầm giá miu12 tính_năng mới xài ổn lắm nha,5,21/04/2020,Positive,2,1,0
máy xài về phần chơi game bao phê còn chụp ảnh không đẹp pin sạc nhanh 2 tiếng đầy máy hơi nóng chị nhân_viên xinh dễ_thương,5,21/04/2020,Negative,1,1,2
máy dùng mượt pin lâu đáng mua trong tầm giá người việt ủng_hộ hàng việt nhé anh em,5,21/04/2020,Positive,4,1,0
mua không để_ý về nhà kiểm_tra camera chụp xấu ảo xấu hơn f9 buồn_ghê,1,21/04/2020,Negative,0,0,1
mua đồ người dùng kĩ xí gặp chơi liên_quân ầm_ầm mua iphone dùng con nào con nào hên gặp đúng con sài ngon máy mượt pin trâu xui khỏi nói mua thôi nhân_viên mừng lắm đổi trả kiểu đem đổi,4,21/04/2020,Negative,0,0,0
máy bảo_hành phần nguồn xong phần ứng_dụng còn tính_năng máy giảm_sút buồn mua sản_phẩm việt_nam,1,21/04/2020,Negative,0,0,3
sản_phẩm không chất_lượng sài mới mấy tháng đứng máy không bấm dx hết,1,21/04/2020,Negative,0,0,2
liên_quân thấy ổn nè cam ổn góc rộng ổn coa gốc rộng làm ảnh chân_dung hơi méo_mó tý nhing nay biết cách chụp thò ổn nói_chung đáng_giá tiền bỏ,5,21/04/2020,Positive,3,0,0
máy ổn trong tầm giá còn bền hay không biết chụp hình tạm ổn,5,21/04/2020,Neutral,0,3,0
xin hỏi cao nhân tat ứng_dụng chạy nền nào may mình mua ở tgdd đêm không dung mặc_dù tất hết ứng_dụng wifi toi sang hao10 pin xin chút ý kiến,4,21/04/2020,Negative,0,0,1
máy xài mượt loa nghe to tầm giá quá okê xài oppo dòng neo 7 đến giờ vẩn tiếp_tục sữ_dụng đt oppo,5,21/04/2020,Positive,4,1,0
mới mua xong cửa_hàng hàng ngon giá tốt vote 5 sao,5,21/04/2020,Positive,2,0,0
xài đc vài ngày sao sạc đầy rút tuột liền 2 98 chơi hơi nhanh tuột đến 90,5,21/04/2020,Negative,0,0,1
máy dùng quá chán chơi game lag camera tàm_tạm lần đầu mua hàng vĩnh_viễn không lần,1,21/04/2020,Negative,0,1,2
tôi đung còn cách 5 tháng hiểu cả hết lỗi tới lỗi kìa quan_trọng nhất chí_thiểu sống wifi yêu sử_dụng tôi cũ tương hàng việt nam chất_lượng cao thật vọng tôi đung vsmart,1,21/04/2020,Negative,0,0,3
mua 1 tuần lướt web mạng liên lục được 78 tiếng 3 ngày đầu pin ổn được 2 ngày ít lướt web mấy ngày pin tụt nhanh sáng sạc đầy 100 đem đi làm chạy tới chỗ làm khoản 8 phút mất 1 pin sạc nhanh hơi nóng máy sạc wifi bắt hơi kém chụp hình sắc nét loa to nghe nhạc tai có_điều nghe âm_lượng thoại trong cuộc_gọi hơi lớn người đứng kế bên nghe thấy kiếm chỗ chỉnh nhân_viên tư_vấn nhiệt_tình dịch_vụ tốt,3,21/04/2020,Positive,2,2,0
sản_phẩm tuyệt_vời cho_dù note 20 ra_mắt hiện_tại note 10 chê thậm_chí xứng_đáng mua thời_điểm giá giảm sâu tgdd quá ổn tôi khách_hàng thân_thiết hơn 10 năm nay,5,21/04/2020,Positive,3,0,0
mọi thứ ổn hết pin 4300 xuống nhanh quá mới mua sạc 2 lần thấy hao pin,4,21/04/2020,Neutral,1,0,1
mua mấy hôm tông quan bình_thường 6g ram thi_thoảng đơ cảm_ứng song di_động wifi kém quá đi mất muốn xuông đổi sợ xuống nó bình_thường mất thời_gian,3,21/04/2020,Negative,0,1,1
mới mua em nó hqua ở chi_nhánh phạm hùng ổn chơi game mượt_mà pin trâu ở giá chụp ảnh vậy ổn hong biết sử_dụng greenify tắt ứng_dụng chạy ngầm máy sạc pin tương_đối,5,21/04/2020,Positive,4,0,0
mua máy về làm_việc bấm số điện_thoại đơ giật cam chụp mờ lướt Facebook zalo ổn hãng oppo mới lần đầu sử dụng đơ giật thấy hài_lòng tý nào rút kinh_nghiệm bao_giờ mua hay sử_dụng hãng oppo dù lần đầu sử dụng hãng máy,1,21/04/2020,Negative,0,0,3
mình xài đc 1 năm đánh_giá lần 3 máy pin trâu ổn không xuống máy sạc đúng cách camera trước_sau không đẹp lắm wifi ổn chơi game con kém hay giật lag chip 439 không dành chơi game xem phim hoạt động bật 1080 rõ nét tương_đối bạn nào dùng xem phim lướt web ổn khuyên dùng trong tầm giá,4,21/04/2020,Positive,3,0,2
chip cùi còn tự cập_nhật mặc_dù tắt cập_nhật đêm bấm không ăn,1,21/04/2020,Negative,0,0,2
mua đc gần 2 tháng xai ổn lắm cammera ảo tung chảo pin trâu sac nhanh noi chung không phan_nan,5,21/04/2020,Positive,2,1,0
dùng ổn mình mua 10 tặng bạn_bè 1 thay con nokia 1280 1 thay con ip5s đời tống 8 còn tặng bạn_bè nói_chung dùng mượt hơn cục gạch chơi liên_quân ổn,4,21/04/2020,Positive,2,0,0
mới mua lỗi máy_ảnh loa hơi bé còn tạm chấp_nhận trải nghiệm thêm đánh_giá,4,21/04/2020,Negative,0,1,2
mình thích oppo lần nào kiểu máy mới mình mua reno 4 lần chụp hình xấu quá không thích lắm,4,21/04/2020,Neutral,1,0,1
máy mình sao thông_báo nó rung tiêng bật chế_độ em lặng tắt nó mới chuông,2,21/04/2020,Negative,0,0,1
dùng mới_đầu tốt hơn năm tự_dưng came hỏng cả đèn falat hơi thất_vọng,2,21/04/2020,Negative,0,0,2
cấu_hình cao chơi game oke pin trâu còn sạc nhanh sử_dụng trong 1 ngày dài,5,21/04/2020,Positive,2,0,0
quá một thời_gian sử_dụng máy nhận thấy máy bắt sóng wifi quá kém dán màn_hình tgdđ 2 lần nào dán ít ngày bong,3,21/04/2020,Negative,0,0,2
cài_đặt đa_nhiệm nào ạ em cám_ơn nói_chung dùg sản phẩm cũg ổn,3,21/04/2020,Positive,1,0,0
sản_phẩm quá tuyet vời chả gì nói nó quá tuyệt khoái bộ sạc không dây quạt tản_nhiệt ngon vãi tay nghe thi quá ổn lun điện thoại thi chuẩn cao_cấp lun kết_luận là quá tuyệt sẽ là fan one plus trong tươbg lai,5,21/04/2020,Positive,3,0,0
nhìn đẹp vài chổ vsmart live đời_đầu hỗ_trợ thẻ_nhớ,5,21/04/2020,Negative,0,1,1
mình mua 4 tháng sử dung mình kết_luận wjfi bắt yếu mic thu kém pin trâu còn mọi thứ ổn,4,21/04/2020,Positive,2,0,1
thấy củng ngon trong tầm giá dự_định sẻ mua xem_lại không hỗ_trợ thẻ_nhớ ngoài không thích 1 người lưu_trữ tài_liệu quan_trọng tôi 64gb bộ_nhớ không đủ,1,21/04/2020,Negative,0,1,1
pin trâu tụt nhanh sử_dụng bình_thường máy nóng hoài giá cao hiệu_năng tầm_thường máy dày,4,21/04/2020,Negative,0,1,3
máy khá tốt mua hôm_qua đa_nhiệm hơi lag nhân viên nhiệt_tình mong tgdd tiếp_tục sản_phẩm tốt,4,21/04/2020,Negative,1,1,1
máy sử_dụng khá tốt mình hỏi bật chế_độ chụp liên_tục camera làm thế_nào,5,21/04/2020,Positive,1,0,0
máy note20 chụp hình đẹp màn_hình mình thấy tuyệt_vời pin dùng trâu_bò cả ngày nói_chung đáng mua trong tầm giá khuyến_mãi,5,21/04/2020,Positive,4,1,0
giải_thích hộ giùm tôi bực_mình tgdd làm_ăn quần điện_thoại tui mua hôm 12 8 mua mới mua sao trong bộ sưu_tập ảnh xoá hiện hình mất đi 55 ngày giải_thích hộ,1,21/04/2020,Negative,0,0,1
tuyệt_vời người việt nam ưu_tiên dùng hàng việt_nam dù còn điểm ưng_ý khó đòi_hỏi cao điện_thoại ở mức giá,5,21/04/2020,Neutral,1,2,0
máy dùng tốt nhân_viên nhiệt_tình tội máy đem sao tụt pin 45,4,21/04/2020,Positive,2,0,1
mướt mườn_mượt camera kháng nước hơi kém tí còn nội thứ oki còn bền hay không dùng 1 thời_gian mới biết,4,21/04/2020,Neutral,2,0,2
máy cam tốt chụp ảnh quay_phim siêu nét pin ổn ram 6 goodbye ô cứng 128 thoải_mái dùng hết,5,21/04/2020,Positive,4,0,0
máy chơi liên_quân hay bắn call của duty mobile hay bị giật đặt biệt combat tổng camera xấu còn tạm đc,2,21/04/2020,Negative,0,1,2
mới mua 5 ngày game nhẹ thoát đơ 3 giây mới thoát đc,3,21/04/2020,Negative,0,0,1
máy ổn cấu_hình tốt chơi game mượt màng hình hơn tối nhân_viên phục_vụ nhiệt_tình,5,21/04/2020,Positive,3,0,1
tự_động cập_nhật androi 10 chụp ảnh mất lun cam góc rộng mất nhìu thứ khác nữa quá thất_vọng,3,21/04/2020,Negative,0,0,2
dán keo tgdd bảo hàng không ạ mới mua dán ở tgdd về thấy xấu quá ạ keo muốn bung,1,21/04/2020,Negative,0,0,1
máy dùng thường_xuyên đơ màn_hình khá khó_chịu hỏi bên bảo_hành kêu không xác_định đc lỗi,3,21/04/2020,Negative,0,0,1
chip chơi game cực tốt mình xài 5 tháng còn mượt phí tiền mua con hài_lòng,5,21/04/2020,Positive,3,0,0
máy ngon pin trâu sạc hơn tiếng đầy pin chụp ảnh khá ổn loa kép nghe to rõ ncl ổn tầm giá,5,21/04/2020,Positive,4,1,0
mới mua 1 tháng ở tgdd đánh_giá 1 màn đẹp nét loa to xem phim không gì nghĩ 2 máy bắt wifi ổn ai_bảo yếu nhân_phẩm 3 cảm_ứng mượt không đơ realme chơi game mượt ở cấu_hình thấp liên quan hay pubg hạ_đồ_hoạ ổn 4 pin trâu_bò sạc khá nhanh nhược_điểm hơi nóng máy sạc thích_hợp sinh_viên tác vụ bình thường sử dụng 2 3 năm ổn 4 ưu_điểm 1 nhược_điểm 3 sao 05 sao về phục_vụ nhiệt_tình nhân viên tgdd,3,21/04/2020,Positive,3,2,0
máy quá ổn pin xài lâu chụp hình đẹp nhân_viên nhiệt_tình chụp hình chơi game ổn hết giá túi_tiền mọi người mua,5,21/04/2020,Positive,6,0,0
giá vsmart live 4 đắt tiền quá camera 13mp ít hơn vsmart live cũ giữ nguyên cấu_hình vsmart live cũ nâng_cấp tốt hơn,1,21/04/2020,Negative,0,0,2
quá tệ máy lỗi lag còn hơn con joy 3 thời_gian đầu chơi liên_quân còn mượt bây_giờ không thể game đc lag vậy thất_vọng về sản_phẩm,1,21/04/2020,Negative,0,0,2
mình dùng hơn 2 thág máy_ảnh thứ pin ổn nhưg hiện_giờ xuất_hiện tình_trạng máy giật lag khó_chịu hay lỗi camera,2,21/04/2020,Negative,1,1,1
đt a92 đag xem hoặc đag chơi gì hay out ngoài thường_xuyên đứng máy hay nhảy qua ứng_dụng khác sài màk mún đập lun đt tức ai cách nào khắc_phục mình với sài kiểu sao mak sài_dc,1,21/04/2020,Negative,0,0,1
mới mua được 2 ngày pin đem tụt pim nhiẻu dù đa tăt hêt ứng_dụng tất_cả wifi,3,21/04/2020,Negative,0,0,1
tam online thoi nhung hoi dat dien nay bin hoi kem toc sự ly hoi kem tien hoi dat,4,21/04/2020,Negative,0,1,3
tốt trong tầm giá người đánh_giá máy kia còn riêng tui máy tầm 4 triệu muốn đòi_hỏi cao không được muốn đòi_hỏi cao mua máy hơn chục triệu đi4 triệu muốn máy ngon mượt rẻ kiếm đâu đánh_giá kiểu dsanhs giá làm còn ai muốn chơi games nhẹ hoặc lướt zalo facebook vậy mua máy di còn sóng yếu hay song mạnh xem_lại mạng nhà mọi người tốt hay không hay_là nha bạn xa trạm phát_sóng hay_là không 4 triệu quá ngon còn được pin trâu thiết_kế thời_thượng hãng samsung kiếm đâu,5,21/04/2020,Positive,3,1,0
1 tháng sử dụng tốt màn_hình đẹp mượt âm_thanh ổn camera đẹp tệ máy mau nóng pin tuột nhanh 1,4,21/04/2020,Positive,3,0,2
may mua về cài zalo dùng 2 sim sử_dụng trong 3h tụt 5 pin sạc đầy bắt_đầu dùng 8h sáng đến 16h30 sử_dụng 40p còn đâu tụt 15 pin khá thất_vọng về pin samsung,3,21/04/2020,Negative,0,0,2
phân khúc giá 6 triệu sài hạch đổi trả máy sao 3 ngày sử_dụng lần đầu đổi gió sang oppo lần cuối 1 pin chỉ_số cao sai tụt pin tụt quần 2 hổ trợ xạc nhanh cảm_giác xạc thường 40 100 tầm hơn 1h 3 ram 6gb không chơi liên_quân chơi võ_lâm thấy giật lag văng ngoài tạm kêt hạch,1,21/04/2020,Negative,0,1,3
em đánh_giá khá tốt về sản_phẩm em hỏi sao 1 đêm sản phẩm hao pin thế ạ trung_bình 1 đêm mất 10 pin,5,21/04/2020,Negative,0,0,1
màn_hình quá đẹp pin trâu chơi liên_quân mượt nhân_viên tgdd nhiệt_tình coi ytb quài hong thấy hết pin,5,21/04/2020,Positive,4,0,0
pin trâu cực_kì nghe nhạc 12 tiếng còn 50 chơi game mượt khỏi bàn tự_hào hàng việt_nam ít đánh_giá nay mua đc con máy ngon quá đánh_giá anh em mua vè chiến game khỏi bàn,5,21/04/2020,Positive,3,0,0
mình mua đt dùng tháng trc cập_nhật hệ điều_hành bản android 10 tự_nhiên máy hiện_tượng sạc pin chậm nói cực chậm sạc đầy mất tầm 9 10h mới đc mình hỏi máy vấn_đề gì ạ,3,21/04/2020,Negative,0,0,2
máy ổn mua 2 ngày cảm_thấy mọi thứ ổn ngoại_trừ ốp lưng,5,21/04/2020,Neutral,1,0,1
máy mượt chụp ảnh dù quá xuất_sắc ổn trong tầm giá dùng lâu máy ấm nhẹ quá nóng review pin trâu hiện thấy lỗi anh_chị nhân_viên phục_vụ tận_tình 5,5,21/04/2020,Positive,3,1,0
chụp hình đêm bá đạo thích mới mua về dùng rành chụp hình đẹp cấu_hình mượt,5,21/04/2020,Positive,2,0,0
note 20 camera 64 mp3 camera tele đâu camera chính camera chính 12 mp3,3,21/04/2020,Negative,0,0,0
mình mới mua chơi ff cấu_hình thường ổn chơi 2 3 tháng đến cấu_hình thấp nhất còn giật lag anh_em mua về lượt mxh ổn mua về chiến games nhẹ ff cấu_hình thấp nhất nó giật tới bến nhé,1,21/04/2020,Neutral,0,1,0
máy thiết_kế ấn_tượng chụp hình đẹp nhân_viên tư_vấn nhiệt_tình dễ_thương chu_đáo,5,21/04/2020,Positive,3,0,0
phần cảm_biến khá tệ pin tốt hiệu_năng ổn đủ chiến tựa game nặng màn_hình hơi tối,3,21/04/2020,Neutral,2,0,2
ổn camera sắc nét quá thấy hết mụn chiến lqm fps 60 nha cấu_hình độ phân_giải max,4,21/04/2020,Positive,2,1,0
máy saì êm mình chọn còn kilogram lầm mình thấy kilogram thưa hàng trung_quốc đung hàng việt năm chất lương cao,5,21/04/2020,Positive,2,0,0
máy chơi cấp nhập 12 chơi game liên_quân mất 2t_3tieng mất quá ổn,4,21/04/2020,Positive,1,0,0
máy mới mua sao sạc đầy pin đến trưa tự_dưng mất 4 pin sao chơi cả yên máy đến trưa về bật máy thấy mất 4,3,21/04/2020,Negative,0,0,1
dùng nửa năm thấy bình_thường chả hiểu bác dùng kiểu em tất tất_cả ổn,5,21/04/2020,Positive,1,0,0
sản_phẩm dùng tốt về thiết_kế mỏng nhẹ nam_nữ dùng đều_hợp màn_hình sáng pin tớ dùng cả ngày hết nói chug sản phẩm tuyệt_vời ssung,5,21/04/2020,Positive,4,0,0
mua về 1 tháng pin tuột nhanh dã_man luôn mang tgdd mấy anh bảo đt smartphone bây_giờ sài khoảng 4 tiếng sạc 1 lần nào sài tận 2 ngày sạc đâu mua xong về muốn đổi mới luôn,1,21/04/2020,Negative,0,0,1
máy lâu_lâu cảm_ứng nhạy khởi_động độ sáng màn_hình thấp còn mọi thứ khác được,3,21/04/2020,Negative,0,1,2
yêu_cầu cải_thiện độ sáng cao mới mua loa rè cập_nhật phần_mềm ổn,2,21/04/2020,Negative,0,1,1
mới mua 2 ngày thấy sản_phẩm mới xài tốt về lâu_dài biêt ổn_định mới mua,4,21/04/2020,Positive,1,0,0
tôi thấy hài_lòng về sản_phẩm s1 pro mấy mượt chạy không làng giật chơi game pin khỏi chê nói_chung sản_phẩm tuyệt_vời,5,21/04/2020,Positive,3,0,0
xài tốt nhé nghe người khác nói hãy xài thử tậu nhé pin trâu,5,21/04/2020,Positive,2,0,0
máy xài khá ổn nha anh em pin trâu chụp hình đẹp chất_lượng trong tầm giá đáng quan_tâm tiền nào anh em muốn mạnh Iphone 11 pro max tiền ít đâu nha anh em muốn hoàn_hảo chuẩn thi mua Iphone 11 pro max chê,5,21/04/2020,Positive,3,1,0
cảm_nhận mình sao vài tháng sài máy chạy ổn chơi một_số game nặng liên_quân hơi giật lag game với_lại phần đa_nhiệm ổn lắm,4,21/04/2020,Neutral,1,0,1
sai_lầm mua máy xem youtube chất_lượng cao không tải game chậm mua góp tư_vấn tẩy_não mua,1,21/04/2020,Negative,0,0,4
hệ điều_hành quá kém hơn mobistar hay đơ bộ xử_lý kém suy_nghĩ kỹ hơn mua,1,21/04/2020,Negative,0,0,2
kết_nối bắt wifi yếu khả_năng truy_cập mạng còn kém chơi game lag mượn độ phân_giải chụp ảnh mờ,2,21/04/2020,Negative,0,0,3
điểm mạnh màn_hình đẹp cấu_hình ổn pin lâu sạc cực nhanh thiết_kế đẹp điểm yếu rung yếu túi quần đi_ngoài đường miss cuộc_gọi mi4 redmi 4x lỗi fix loa điện_thoại nghe nhỏ ngoài đường khó nghe bực nhất bàn_phím cực tệ cài bàn_phím bên thứ 3 hay đánh nhầm phím đánh_máy nhanh delay phím dẫn đến lỗi phím thỉnh_thoảng lỗi cảm_ứng không nhạy thích_hợp nhu_cầu giải_trí đối_với bạn mua phục_vụ nhu_cầu công_việc liên_lạc ổn,1,21/04/2020,Positive,4,0,1
máy dùng ổn sao nó bắt mạng kém máy khác toàn 3 đến 4 vạch nữ máy một đến hai ai mong đã hướng_dẫn làm kết_nối khỏe hơn,5,21/04/2020,Neutral,1,0,1
quá tuyệt_vời chơi game mượt nói_chung ổn sạc pin nhanh pin trâu lướt facebook ngán luôn,5,21/04/2020,Positive,3,0,0
công_nhận con reno4 lần oppo làm mình thất_vọng ảnh đẹp màn đẹp sạc siêu nhanh mình dùng 1 thời_gian mượt lắm mua nhé bạn,5,21/04/2020,Positive,5,0,0
64 thẻ_nhớ dùng làm máy phụ chắc luôn chụp quay gì đột_biến nản,1,21/04/2020,Negative,0,0,3
đánh_giá bên ngoài đến cấu_hình bên trong máy xứng_đáng số tiền nó hiệu_năng cao thiết_kế đẹp,5,21/04/2020,Positive,3,0,0
hàng sài siêu tốt pin lâu hết chụp hình rõ nét âm_thanh rõ chơi game mượt nhân_viên thân_thiện,5,21/04/2020,Positive,5,0,0
chụp ảnh gọi video tối nhận_diện khuôn_mặt ánh_sáng yếu_kém chơi game free fire nút điều_khiển linh_hoạt lắm,1,21/04/2020,Negative,0,0,3
ngày_xưa hâm_mộ sam sung lắm theo_đuổi 2013 đến giờ mua con a71 1 tuần xin_lỗi giờ kiếu sam sung dám xài gần 10 triệu đáng coi vất tiền cửa_sổ,1,21/04/2020,Negative,0,0,2
máy chạy mượt chơi game mượt giật lag camera ổn pin trâu sử_dụng 2 ngày,5,21/04/2020,Positive,3,0,0
máy màn_hình sắc nét lắm còn ổn hay mình mua máy lỗi nhân_viên nhiệt_tình,4,21/04/2020,Positive,2,0,1
máy xin sò sài ổn quá trời đầu mua nghĩ mua vui nhớ châu chơi ai_ngờ mấy tuyệt_vời,5,21/04/2020,Positive,1,0,0
máy xài tạm nhân_viên thế_giới di_động nhiệt_tình mới mua 2 ngày khá ổn,3,21/04/2020,Positive,1,1,0
hàng dùng toàn sập nguồn không lỗi nhân_viên nhiệt_tình thay màn_hình đến lâu giửi về hãng nói_chung tiền không mua,1,21/04/2020,Negative,1,0,2
con hàng tốt phù_hợp giá pin khá trâu phù_hợp chơi games nặng,4,21/04/2020,Positive,2,1,1
máy ngon loa to chơi game liên_quân khá ổn full cấu_hình không mượn lắm,5,21/04/2020,Positive,2,0,1
sản_phẩm kém hay cấn máy tự gọi người khác bàn phí không số cài thêm labankey bộ_nhớ tạm không sao_chép dán không thuận tiên camera kém chụp hình không sắc nắc nói_chung mọi thứ chán,1,21/04/2020,Negative,0,0,4
nói pin trâu cực_kì sài cực_kì sài sáng đánh 6 triệuận liên_quân bắn pubg liên_tục 4 tiếng còn tận 60 pin thật_sự mún nó 20 pin nói khó lun loa to cực_kì ứng_dụng khác chạy mượt cực dù 4 triệu nó đủ hội_tụ mọi thứ,5,21/04/2020,Positive,3,1,0
pin đầu sạc 20 khoảng 1h30 đầy sài 2 tháng sạc hơn 2h sao còn cảm_biến vân tay nhận_diện khuôn_mặt chơi game màn_hình ngang lâu_lâu lật_ngược lai tức muốn điên,1,21/04/2020,Neutral,0,2,1
trong tầm giá 5 triệu mọi người mua máy chip ổn màn_hình 90hz pin khoẻ cam ổn ổn,5,21/04/2020,Positive,5,1,0
mới mua được 2 ngày sạc pin 15 tới 83 không sạc được tiếc 1 điện_thoại thương_hiệu lớn thua điện_thoại trung_quốc,1,21/04/2020,Negative,0,0,2
dùng 25 ngày cảm_thấy hài_lòng về mọi mặc sạc khá lâu máy chiến game tốt pin trâu màn_hình 720p cũng tầm,4,21/04/2020,Positive,3,1,0
oppo a53 sử_dụng khá ỗn định chạy mượt_mà giá hợp_lí thích_hợp anh em nào hay chơi game,4,21/04/2020,Positive,2,1,0
admin em hỏi chút em dùng xiaomi red mi not 7 ổn ạ 1 bất_cứ cuộc_gọi nào tự_động ghi_âm chuyển mp3 chỗ nhạc ấy ạ cách nào tắt nó đi ạ,5,21/04/2020,Neutral,1,0,1
điện_thoại tuyệt_vời camera siêu đẹp xem phim màn_hình rộng cực,5,21/04/2020,Positive,3,0,0
