comment,n_star,date_time,label,positive_count,neutral_count,negative_count
kiểu dáng sang trọng màu đen đẹp cá tính camera đẹp máy mượt nhanh nhân viên phục vụ nhiệt tình hài lòng mua hàng điện máy xanh ủng hộ thêm nửa,5,7/9/2018,Positive,4,0,0
sai đuoc hon 1 tuan moi thu đeu đuoc ngoài trừ chup ảnh cam quá tệ zoom hình vỡ,3,21/04/2019,Neutral,1,0,1
điện thoại mua cuộc gọi mình nói bên kia không nghe ngày nào đem tgdd không nhân viên được chip ngon pin trâu ngoài tác vụ không tốt hay lỗi vặt,1,14/04/2020,Positive,2,0,1
máy bình thường ứng dụng bất tiện dùng email xiaomi camera tệ chẳng tốt quảng cáo,2,23/11/2019,Negative,1,1,2
em xài thấy ổn phết ạ em không chơi game nặng chán cam thật em so sánh độ phân giải bằng dòng đt kc chụp ảnh kém quá nói chung thất vọng khoản ấy còn pin trâu thật đấy xài suốt gần 2 ngày mới hết,4,7/7/2020,Positive,2,1,1
điện thoại ở ngoài đẹp hơn trong ảnh hay video pin khỏe chụp ảnh tốt vân tay ổn tệ mọi người chê dù không nhạy lắm,5,6/6/2019,Positive,4,0,0
trong tầm giá máy quá tệ về mặt thứ nhất mặc dù 4 camera chụp hình xấu dễ out nét thứ hai cấu hình người lớn tuổi thôi còn người trẻ sử dụng ổn định tôi sử dụng máy 332 dễ diss khỏi ứng dụng crash lâu xài tắt màn hình về mặt thứ ba pin ổn đủ xài trong một ngày mua máy về nghe gọi chơi game đuối,2,3/8/2020,Negative,0,2,3
sản phẩm tệ gia tiền cấu hình ảomáy hay giật tụt pin nhanh hơn tụt quần,1,27/07/2020,Negative,0,1,3
sao bin 5000 xài mầu hết zađánh 2 triệuận liên quan lược Facebook chục tốn 40 phần trăm bin,4,21/07/2020,Negative,0,0,1
trải nghiệmpin nhanh hết hiệu ứng vân tay nhạy7 triệu thật đáng ngại,3,31/03/2020,Negative,0,0,3
lỗi cảm ưng chơi game còn ổn mong hãng sớm khắc phục,1,15/05/2019,Negative,1,0,2
mới mua hqua màn hình đẹp camera đẹp hơn f11 pro pin sài ổn đâu tuột âu muôn sài lâu hơn bật chế độ tiết kiệm pin thôi,5,2/11/2019,Positive,3,0,0
sản phẩm tuyệt vời pin trâu sạc nhanh cảm ứng mượt chụp ảnh đẹp loa quà tặng nhỏ siêu xinh âm thanh tương đối ổn trong phòng nhỏ,5,10/8/2020,Positive,5,0,0
sản phẩm lỗi loa nge nhạc xem phim xuống thất thường bực hết cả mình rè to nhỏ chả hiểu làm sao,2,9/5/2020,Negative,0,0,1
1 vân tay không nhạy lắm tay thật sạch mới 2 camera không quảng cáo còn mọi thứ ổn,3,3/10/2019,Negative,1,1,1
điện thoại thiết kế sang trọng chắc tay chụp hình đẹp màn hình 55 inch màn hình to giúp xem phim thoải mái lướt web chơi game tuyệt vời giá giảm khuyến mãi cực hot cả hỗ trợ trả góp 0 lãi suất giúp người dùng thuận tiện 50 máy sử dụng 3 màu vàng hồng đen đẹp thích hợp nhu cầu sử dụng nói chung ổn,4,19/06/2018,Positive,6,0,0
máy màu bạc đẹp tay nữ dùng kết tính năng chống nước chụp ảnh thực lừa tình thích nhất màu ảnh iphone nhìn ảnh chụp live thú vị nhân viên tgdd phục vụ quá tốt,4,1/5/2017,Positive,3,0,0
bản thân minh thấy mua tắt máy mở treo logo còn ngoài chơi pubg mobile mượt liên quân cũng mượt pin trâu camera chụp ăn hình,3,10/12/2019,Positive,3,0,1
máy cấu hình thấp máy khác trong tầm giá chơi game tác vụ bình thường ổn so sánh a20s dung lượng con chất hơn rẻ hơn tóm anh em xài cầm tay nhìn cấu hình đánh giá phản ánh hết đâu điện thoại ngoài cấu hình còn hay lắm tóm hài lòng sản phẩm nay,5,27/04/2020,Positive,2,0,1
hộp nguyên seal đầy đủ phụ kiện tai nghe cáp sạc điện thoại chụp hình xoá phông chuẩn,5,22/09/2018,Positive,2,0,0
máy ổn camera chụp đẹpnhung pin nhanh hết dùng 78tiếng hết pin,4,11/1/2020,Positive,2,0,1
cảm thấy thất vọng về dòng oppo về dùng mới đầu oki về lag chụp ảnh không thật pin xuống khá nhanh,1,7/7/2020,Negative,0,0,4
quá tệ thật thất vọng về sam sung chip xử lý quá kém chơi game free fire thi lag liên miên haiz chán,1,27/01/2020,Negative,0,0,3
máy pin trâu sạc nhanh dùng bao mượt mua nhé mọi người nhân viên tgdd nhiệt tình,5,6/2/2020,Positive,3,0,0
mua gần 1 tháng thấy máy sài ổn chụp hình đẹp mượt nóng lắm vân tay hơi chậm nhận diện khuôn mặt khá nhạy sóng hơi yếu pin đủ xài chơi game nặng biết chơi game mượt nói chung ổn trong tầm giá,5,22/12/2019,Positive,3,1,2
máy ổn hút wifi tốt pin trâu game khá mượt nhân viên phục vụ nhiệt tình không vậy chê,5,1/8/2020,Positive,4,0,0
máy sài cục kì tệ cảm ứng không mượt gióng liệt à còn nhắn tin nhẩy tùm lum nói túm sai lầm mua,1,15/05/2019,Negative,0,0,2
điện thoại tốt trong tầm giá mình thể chê pin 5000 mah trâu bò dùng 1 ngày pupg mượt cao chơi khá ổn,5,19/02/2020,Positive,3,1,0
nói chung mọi tác vụ ổn vân tay nghe nhạc giống kiểu tra tấn lỗ tai chơi game giật lag mặc dù không chơi cẩm ứng gõ giống gõ đầu đứa bạn ghét nó mới nhận vân mây à ưu điểm giẩm giá tụt cả cóocxe,1,31/12/2019,Positive,3,0,1
mua con người thân 1 tuần giá cả hợp lý màn hình to chụp hình đẹp,5,17/04/2020,Positive,3,0,0
máy lỗi sạc pin mang đi bảo hành về thế 76 báo đầy cắm sạc báo máy nóng trong mình ngồi trong hoà nản hàng việt nam thương hiệu bằng tàu khựa khuyên bạn không mua,1,21/05/2020,Negative,0,0,3
pin trâu chơi game mượt sạc nhanh cảm ứng vân tay nhận diện khuôn mặt nhanh lắm một điện thoại tuyệt vời trong tầm giá,5,17/12/2019,Positive,4,1,0
nói chung máy chơi game tốtmượt không nóng nhìu sạc bin mình thấy khá nhanhchơi game liên tục đc 78h tiết kái màn hình xem phim không sứngnghe nhac zing nó khựng sao á camera nó lòi nhìu ốp lưng dể trầy mọi thứ còn ổn hếtcảm nhận riêng mình,4,3/12/2019,Positive,3,0,2
pin trân xài điện thoại hay tự bât quảng cáo phiền cách khắc phục đi cám ơn,3,4/5/2020,Positive,2,0,1
pin trâu camera ngon mượt biết nhân viên nhiệt tình tư vấn tất 5sao luôn,5,10/11/2019,Positive,4,0,0
thương hiệu thôi xử lý khá chậm vận tay không dùng nhận khuôn mặt nhạy tóm 3 dùng tạm,3,6/1/2020,Negative,1,1,2
máy ổn về mọi thứ pin tuột hơi nhanh nhân viên nhiệt tình sản phẩm cầm nắm chắc taynói chung ổn tất trừ 1 điểm yếu kể,5,27/07/2020,Positive,3,0,1
mới mua 1 tuần dành ai phân vân suy nghĩ beat tầm giá 3 triệu tất cả ổn camera hơi tệ thôi ai ít sống ảo mua luôn,5,17/04/2019,Negative,1,1,1
mấy sử dụng tốt phù hợp người lớn tuổi phần ứng đung coolpad bỏ đi giữa màng hình dễ bấm nhầm gửi tin nhắn mất tiền,4,29/11/2018,Neutral,1,0,1
camera vàng khè bin hơi yếu sạc nhanh 2 tiếng rưỡi mới đầy tải app về chụp hình đẹp quá thất vọng về samsung,1,31/10/2019,Negative,0,0,3
mấy khá ổn nhangoài camera không nét hoàn hảo5 sao xứng đáng,5,29/07/2020,Neutral,1,0,1
phục vụ tốt nhân viên nhiệt tình tư vấn xách em nó về trưa nay dùng ổn tội cầm 1 tay hơi nặng mỏi tay,5,16/03/2020,Positive,2,0,1
không lịch âm nói chung tốt moi xai biết sao bin thấy trâu đo,5,2/4/2020,Positive,2,0,1
mua tặng bx gọn nhẹ màn oled đẹp cam đỉnh khá hài lòng samsung tgdd,5,6/3/2020,Positive,3,0,0
pin trâu mua 5 ngày thấy máy dùng ổn lướt web chơi game khá mượt thiết kế đẹp màn hình nốt ruồi,5,12/6/2020,Positive,4,0,0
mua về máy chơi game khá ổn khoảng 1 tháng giật lag kinh khủng crash game liên tục đơ máy diễn thường xuyên châm chước lắm mới 3 sao,3,29/04/2019,Negative,0,0,1
máy ngón pin trâu dùng oke hơn 2 ngày sạc 1 lần máy mượt chụp ảnh tốt mọi thử mua sử dụng nhà mọi người,5,27/05/2020,Positive,4,0,0
máy chạy mượt giao diện đẹp chơi game khônh giật cấu hình máy mạnh tuyệt vời,5,15/09/2018,Positive,1,0,0
mua 3 tháng màn hình đẹp không khuyết tật pin mới mua tuột nhanh vài lần sạc đêm ổn định xem youtube chơi game nhẹ 67 tiếng sạc siêu nhanh 1h đầy 90 chip helio không ảnh hưởng chơi game nặng chụp ảnh ổn cam ảo nói chung bạn mua chơi game không mua máy còn bạn thích camera thiết kế đẹp xài ổn,4,7/3/2020,Positive,5,0,0
mình mua vsmart active 3 cảm nhận đầu tiên tốc độ mạng chậm camera ổn thiết kế đẹp nhân viên tư vấn chuẩn dùng hàng việt nam,4,25/04/2020,Neutral,2,0,2
nhận máy hài lòng nhân viên kỹ thuật kỹ thuật hướng dẫn nhiệt tình,5,3/7/2019,Positive,2,0,0
mua note 10 trải nghiệm bạn anh mình mới tậu 1 nhân viên tư vấn nhiệt tình luôn,5,3/1/2020,Positive,1,0,0
mình mới mua iphone 11 mới dùng khoảng 1 tháng pin xuống còn 99 gửi đi bảo hành bên hãng đổi 1 máy tương đương dùng 1 tháng xuống còn 99 mình dùng cơ bản lướt web nhẹ nhàng chơi game admin thể giải đáp giúp mình ạ,3,12/4/2020,Negative,0,0,1
quá thất vọng samsung má đánh liên quan lag tưởng bắt wifi quá tệ lẽ mua 2 ngày đem bán,1,7/7/2020,Negative,0,0,3
cầm ổn mình mua đc vài ngày cũng trải nghiệm sâu về máy đánh giá chơi pubg liên quan khoảng 20p máy nóng nhanh,3,27/11/2019,Neutral,1,0,1
tâm gia 4 triệu mua đc còn bạn nào muốn ngon hơn thêm tiền mua máy hơn chục triệu dùng 4 triệu đừng phàn nàn quản lý điện máy xanh hương sơn chùa hương nhiệt tình mình nguời việt nam ủng hộ hàng việt nam còn hơn máy trung quốc mong vin phát triển tốt,5,17/07/2020,Positive,1,1,0
mình mua một ngày cảm biến vân tay nhận diện khuân mặt bằng đời so sánh còn thứ khác ổn pin dùng lâu sạc nhanh nhân viên tư vấn nhiệt tình,3,17/09/2019,Positive,3,0,1
pin trâu màn hình hiển thỉ ổn dù không nét bằng not 7 8 không chơi game không biết thế nào điểm trừ camera siêu tệ tầm giá cả 4 cam tệ,4,27/07/2020,Negative,1,1,1
mình sài galaxy a70 khoảng mấy ngày nay a70 tuyệt vời đối mình còn bạn hihi,5,15/07/2019,Positive,1,0,0
sản phẩm a70 cảm ứng vân tay cực kémchất lượng hình ảnh kém thứ tôi thấy a70 kém không xứng giá 9 triệu2 tôi mua đc hai ngày muốn vứt đi rùisai lầm lớn nhất tôi về đt mua anh 70,1,16/06/2019,Negative,1,0,3
sạt nhanh thấy muốn chậm hơn sát bình thường hay cấn mấy mầu hết bin,3,21/06/2020,Negative,0,0,1
máy đẹp sài êm mượt máy sài quá đỉnh mạnh chơi game chụp hình đẹp thích nhất chức năng dò tìm iphone,5,7/11/2018,Positive,4,0,0
mọi thứ ổn điểm yếu sao coi youtube bật hoạt động 1080 wifi nhà mờ dì đt galaxy cũ rõ nét,4,10/2/2020,Neutral,1,0,1
máy ngon bin trâu camera tốt cai là máy hơi nặng không phụ hợp nữ giá cả hợp lí,5,24/01/2020,Positive,4,0,1
văng rahơi đơ tí mặc dù tải ít ứng dụng grap goviet zing mp3 shoppe thôipin trâu lắm đâu,2,10/10/2019,Negative,0,1,1
xài tốt trong mức giá trải nghiệm lướt web xem youtube zalo Facebook chơi game nhẹ ổn liên quan pupg cấu hình thấp chơi đc chụp hình tạm tóm mức giá phù hợp,4,12/12/2019,Positive,3,1,0
hôm mất đt đaq chả biết mua thấy quảng cáo bốc luôn công nhận 1 mình đánh giá đaq dùng Iphone quen chuyển so sánh dùng thấy nó thích lắm hôm mua ý kỹ camera nó mờ kiểu camera 20mp ấy về quê ăn tết lâu quá chả tgdd hỏi sắp tới pas mua Iphone dùng thôi,1,21/02/2020,Negative,0,0,2
máy sài ổn mh đẹp chạy mượtvấn đề pin đêm mất 5 bạn nào giống mình không,5,11/8/2020,Positive,3,0,1
sản phẩm đẹp ổn định trong tầm giá tuy nhiên vẻ sản phẩm kết nối mạng 5ghz thiết wifi biết lỗi hay admin,4,10/6/2020,Positive,2,1,1
giá rẻ hơn chút tuyệt hơn nữacam đẹpchip mạnh hơn ai chơi game,5,10/4/2019,Positive,2,0,1
khá ổn máy cùg tầm giá mẫu máy thiết kế đẹp chất lượng tốt hf ảnh chuẩn giống quảng cáo 5 nhà,5,13/02/2019,Positive,3,1,0
mua 03 tặng bố mẹ người thân đáng đồng tiền bát gạo bố bảo màu đen đẹp hơn mẹ thích màu bạc hơn màu bạc sáng gương chụp ảnh đẹp sạc pin nhanh,5,29/05/2020,Positive,5,0,0
mình mua gần 1 tuần đổi đến thứ 2 pin tuột bất thường sạc đầy đêm 8 giờ tuột 25 pin mặc dù tắt ứng dụng chạy ngầm 4g wifi thất vọng mua thật pin không quảng cáo muốn đổi hoàn toàn dòng khác,1,12/11/2019,Negative,0,0,2
sản phẩm tạm dùng được cáu hình hơi thấp vân tay khá mượt cam hơi rỗ,4,28/02/2020,Neutral,2,0,2
tôi không hài lòng mua đt nhân viên tư vấn sạc nhanh sạc 1h30 đầy sạc tới 34tieng mới đầy pin cảm giác dụ chán,1,9/10/2019,Negative,0,0,1
máy đẹp hoàn thiện tốt dùng mê độ mượt bận tâm pin trâu,5,4/1/2019,Positive,4,0,0
quá ngon mua4 camera quá chất màn hình đẹp thiết kế sang trọng bóng bẩy mồ hôi tay nhìn óng ánh sặc sỡ quá đẹp pin trâu mặc dù không sạc nhanh pin bù tới 5000mah sài cả ngày khỏi sạc tối sạc một lần sáng quất cả buổicon snapdragon 665 quá ngon chơi game bao ngon liên quân bật đc fps cao 60fps pubg ff quá mượtmức giá khá ổn tầm quá đc mọi người mua,5,7/8/2020,Positive,6,0,0
sài ổn máy chạy mượt còn vân tay tốt mấy bảo đúng làm bực cả mình còn tất cả tốt,5,15/09/2019,Positive,3,0,0
máy ngon mượt thấy đơ cảm ứng mọi người nói pin tốt sạc nhanh mọi người yên tâm mua a70 samsung biết lắng nghe người dùng thường xuyên cập nhật bản vá lỗi,5,6/6/2019,Positive,5,0,0
mình mới mua được mấy ngày thấy ổn máy ngonmỗi tội máy tụt giá nhanh hok sao mình fan sam sung máy quá tuyệt,5,7/6/2020,Positive,2,1,0
sản phẩm dùng mượt chơi game liên quân mobile garena free fire hay rật lag ram 2g khả dụng đến 1g mình hối hận đá mua sản phẩm chơi game,2,6/8/2019,Negative,0,0,1
sao máy nhanh hết pin quá ạ mới mua về em sạc đến 6h em mới rúc chiều về chơi 5h đến 9h sắp hết pin rồi ạ sạc em không đụng vô máy luôn sao nhanh hết pin thế ạ,4,24/05/2020,Negative,0,0,1
mức giá mình nghĩ mua realme hoặc oppo tốt hơn a21s mik thấy không hoàn thiện lắm màn hình 65in hoạt động hình ảnh quá xấu màu sắc không đẹp loa không rõ âm thanh không sống động không trong trẻo teo nào pin 5000 mik thấy bình thường sạc nhanh ổn thôi xưa nay thích sài samsung mua về thấy không hài lòng lắm sài j7prim thấy tốt hơn tiền nào nấy nói chung bạn nào không hoàn hảo thể sài a21s,2,13/07/2020,Negative,1,2,3
máy tính điện thoại dùng camera chụp phóng to hình nhòe,3,16/10/2019,Negative,0,0,2
mình mua 3 ngàyxài ổn vấn đề gìhàng quá tốt trong tầm giá trải nghiệm ngang máy 10 triệu,5,31/10/2019,Positive,1,1,0
bỏ 46 triệu đáng đồng tiền bát gạo tiếc camera quá lồi cảm ơn nhân viên điện máy xanh khu vực mỹ xuyên sóc trăng,5,20/05/2019,Positive,2,0,1
con tốt trong tầm giá nha mọi người ơi sài 1 năm mấy tốt không thể chê đc máy mượt camera đỉnh pin trâu,5,16/08/2020,Positive,4,1,0
test 1 tuần mọi thứ tốt pin trâu máy mạnh chơi pubg mượt chơi game nghe nhạc online lag giật xài 4g nha,5,14/04/2020,Positive,3,0,0
mới mua bố dùng xem phim 4 ngày hỏng loa mai mới đem đổi biết thế nào,1,29/12/2019,Negative,0,0,1
quá thất vọng mới dùng cảm ứng nhảy loạn xạ lỗi cảm ứng kiểu không kiểm soát đc lỗi đơ nặng tới mức không mở khóa máy đc,1,6/6/2020,Negative,0,0,3
pin trâu sạc nhanh cảm đẹp mọi thứ tốt giá hộp lí giá tiền màu đẹp không hiện tượng mọi người nói,5,19/04/2020,Positive,5,0,0
mua 1 tuần máy đẹp ram 128gb dùng phê thấy mọi người chê chip p35 tôi thấy dùng ổn chiến liên quan với free fire cũng mượt camera khỏi bàn dù 12 mp3 8mp chụp cực nét tham khảo anh em,5,18/05/2020,Positive,4,0,0
sài 2 năm con nhỏ đâp rơi ném méo mó chẳng sao ngon ai chê miễn bàn,5,10/2/2020,Positive,2,0,0
xài ngonpin trâucấu hình mượtcamera sắc nét oppomở khóa vân taykhuôn mặt nhạyđiện thoại trong tầm giá thấy ngon bằng em,5,22/06/2020,Positive,5,1,0
note 10 dùng hay lỗi không nhận sim khe sim 1 tờ giấy dày ép sim hay lag số tiền lớn không đáng dùng tầm giá,1,15/06/2020,Negative,0,0,4
máy xài ổn ram 8g khỏi chê mới mua 8 triệu 90 chưa đk một tháng còn 8 triệu4 hơi buồn,5,30/12/2019,Positive,2,0,1
hỏi máy mở khoá màn hình chỗ nút home nổi lỗi xảy vui lòng thử gì,4,26/04/2020,Negative,0,0,1
sản phậm tốt không hài lòng ở phần camera gọi message zalo vvv kém mua quá 1tháng đổi trả giờ muốn đổi không biết,4,30/08/2019,Neutral,1,0,1
máy đẹp sạc pin nhanh pin nhanh tụt cảm ứng thấy không đc nhạy lắm nhân viên đmx hòa bình vui vẻ nhiệt tình,4,13/11/2019,Positive,2,1,1
điện thoại nuốt lưu lượng mạng kinh khủng mặc dù tắt đồng bộ dùng xiaomi đâu vụ hối hận,1,12/3/2020,Negative,0,0,1
máy em mới mua sao dùng tối thui màn hìnhbật mãi không sángcó ai gọi đến thấy chuông màn hình không sángmáy gì đểu trời,1,4/1/2020,Negative,0,0,1
sản phẩm tuyệt vời mặc dù sản xuất được hơn 2 năm còn mạnh mẽ thể sử dụng thoải mái trong khoảng thơi gian 2 nam tiếp không lo giật lag,5,13/05/2019,Positive,2,0,0
mua máy được 1 tháng 4gb64gb 1 câu thất vọng nặng nề ai ý định mua con tốt nhất suy nghĩ bằng tầm giá thể mua con khác tốt hơn con vsmart cấu hình máy đến độ mượt độ nhạy cả camera hình ảnh,1,2/5/2020,Negative,0,0,4
máy ổn chơi game ổn ngoại hình đẹp nhược điểm màn hình hiển thị sắc nét máy hao pin nhanh hơn realme 5 pro lượng pin đủ dùng bình thường trong 12h camera ổn đủ dùng,4,28/06/2020,Positive,4,0,2
màn hình không quá nhạy còn mở khóa vân tay chạm 3 4 mới mở thậm chí không mở đc không biết lỗi hay không đc loa to nghe nhạc,3,14/04/2020,Neutral,0,1,0
máy tốt bền đẹp bắt wifi mạnh ít lag ít giật tuy pin 2900mah hơi thấp xày ngon bộ nhớ 16gb quá tải hoài không hết mưa không sao máy quá tuyệt vời,5,19/01/2019,Positive,6,0,0
mới tậu em nó liền tay công nhận máy mượt nhận diện khuông mặt dấu vân tay nhạy giá hợp lý nhân viên vui vẻ nhiệt tình,5,28/11/2019,Positive,4,0,0
con xài tốt mọi người mua chơi game mượt trong tầm giá quá tuyệt vời,5,18/02/2020,Positive,2,1,0
mình mới mua 1 tháng xài hơi lag tí đôi đơ vân tay mở khóa chậm xài máy hiện màng hình logo sumsung ả 5 phút thao tác dù mình chơi game cầm chụp hình thôi,3,29/05/2020,Negative,0,0,2
tui mua bên tgdd đag sài so sánh a51 cảm nhận tui màng hình camerra tốt phù hợp học sinh svnhững người sử dụng ứng dụng nhẹ nhược điểm mau tụt pinnhìu chức năng còn hạn chếchiến game còn yếu thỉnh thoảng đơ sóng ănten không đc mạnhgiá hơi cao với chất lượng đáng 6 triệu đổ xuống,2,23/04/2020,Negative,2,0,5
tốt đúng nhu cầu công không quá về giải trí giao hàng nhanh 4 ngày luôn nhân viên siêu thị quỳnh côi quỳnh phụ thái bình tên nga phục vụ nhiệt tình không còn phàn nàn ngoài đc tặng phiếu mua hàng 500000đ tiện thể mua loa blutooth còn giảm giá khách hàng thân thiết,5,25/09/2019,Positive,2,0,0
mua dùng đc 2 tháng máy ổn mượt không lỗi lầm tốt trong tầm giá cam nét chạy game mượt màn hình hơi kémko bằng super amoled đc,5,8/7/2019,Positive,3,1,1
mình sợ chơi game cổ mộ kỳ duyên thôi bạn angốn pin lắm còn ổn nhe,4,16/11/2019,Neutral,1,0,1
mua dùng gần 2 tuần mình chơi game dùng tác vụ cơ bản nhìn chung máy khá mượt màu sắc nét màn rực rỡ một số máy khác chụp hình pin dùng khá lâu dùng sạc 10w máy ở mức 25 sạc đầy mất tầm 2h30 tóm ổn trong tầm giá giảm mạnh ngon,5,10/7/2020,Positive,4,2,0
em mua con lỗi hiển thị sạc nhanh hiện giờ nó không sạc nhanh đc sạc thôi ạ sạc chậm em xin cách khắc phục lỗi ạ,5,25/07/2020,Negative,0,0,1
pin khỏe máy dùng ổn chụp ảnh đẹp vân tay không nhạy làm nhân viên dmx phục vụ nhiệt tình giá thành ổn,5,18/05/2020,Positive,5,0,0
thật mình mua con vsmart live xài quá ổn mới mua thêm con ai ngờ nó tệ hơn vsmart live dù mọi thứ đc quảng cáo tốt hơn chip trung quốc xài nóng chơi game giật lag liên tục còn out mới ghê nói thật bạn mua con khác mình lỡ mua râng xài gần tháng đem tgdd bán không xài nữaquá xá chán 1 con máy ntnay,1,18/04/2020,Negative,0,0,2
mua vài hôm máy mượt kinh pin trâu giá 4 triệu a12 ổn chơi game ổn luôn,5,10/5/2020,Positive,3,1,0
tầm giá dùng loại bao phê nhé game cũng ổn không đơ hay lag pin trâu thiết kế kiểu giáng máy đẹp không còn chê 1 điện thoại với tầm giá,5,19/02/2020,Positive,4,1,0
dùng 1 tháng thấy khoảng pin khá ổn chơi game tạm chắc dùng k20 pro quen thấy chụp hình củng đẹp chụp đêm sáng 5590 quá ổn,5,2/6/2020,Positive,3,1,0
máy xài ổn camera chụp đẹp loa nghe tốt pin xài lâu mình xài vivo giờ mình xài đến tốt luôn tin tưởng vivo,5,23/03/2020,Positive,5,0,0
nhìn chung y19 tuyệt vời nha mọi người máy đẹp cấu hình ổn đáng mua ạ,5,22/11/2019,Positive,3,0,0
máy ngon mượtpin trâu khó chịu chơi game khoảng 30p nóng còn ổn,4,23/11/2019,Positive,2,0,1
máy rung loa rè đem kiểm tra bảo bình thường kêu đem máy sánh bảo không máy dị kiểm tra sao biết máy lỗi thật 1 câu đổi trả máy dù lỗ 20 tệ cả máy chất lượng phục vụ nhân viên,1,10/7/2020,Negative,0,0,3
mua 3th vê giờ sài quá tệ cảm ứng chạy lung tung thất vọng về sản phẩm giá mới không rẻ đt thật thất vọng về samsung,1,20/03/2020,Negative,1,0,3
mua đổi tới con thứ 3 lỗi hở sáng 4 góc màn hình còn ổn áp pin trâu chip mạnh cam macro chụp cực đẹp trong tầm giá số mình hên lỗi reset hay lỗi phần mềm cả lỗi hở sáng 4 góc màn hjnhf khá khó chịu,4,22/04/2020,Positive,4,0,1
thấy thích nhân viên nhiệt tình chu đáo ổn hài lòng về sản phẩm,5,1/6/2020,Positive,2,0,0
mới mua dùng đc 3 ngày sản phẩm tương đối tốt bắt wifi hơi yếu pin trâu nhờ chạy snapdragon 632 sử lý game tốt,5,5/6/2020,Neutral,2,0,2
0204 tình cờ lướt web thấy chương trình máy sắp về chạy cọc 500k ngày 0304 bên tgdd gọi máy lấy về test thấy êm rủ nhìn màn hình phê máy cầm chắc tay cảm ơn mấy ảnh chị bên cửa hàng 301 hà huy giáp quận 12 nhiệt tình vui vẻ hài lòng,5,3/4/2020,Positive,5,0,0
mua thấy ai chê máy kém tôi mua dùng đến nỗi bạn đánh giá dùng iphone đổi cảm ứng mượt iphone công việc dùng 2sim đành chấp nhận,4,8/6/2020,Negative,0,1,1
mới mua hôm 147 máy dùng tốt sạc 20100 hơn 2h đầy chiến game hầu mọi thứ ổn tầm giá chê nhân viên vấn nhiệt tình tiếp tục quay ủng hộ,5,17/07/2019,Positive,3,1,0
pin galaxy a70 4500 mới thua xa pin điện thoại j7pto 3300ma mình nghỉ thiết kế đt nay sài vài tháng vựa về chai hối hận bỏ gần 10 triệu mua von,1,7/5/2019,Negative,0,0,3
định mua máy đọc comen thấy hoang mang quá chắc chọn sản phẩm khác thôi máy lỗi quá,3,4/5/2020,Negative,0,0,1
opop a9 quá cùi bắp máy quá nhìu lỗi chơi game trót dại mua sản phẩm đúng không dùng hàng oppo,1,16/01/2020,Negative,0,0,3
quá nhanh quá nguy hiểm mua giảm thêm 1 triệu pin trâu hệ hành mượt,5,5/10/2017,Positive,3,0,0
mình dùng đc 1 năm liên quân vài nghìn trận mượt mới chả chê,5,23/03/2020,Positive,2,0,0
máy dùng mượt chơi game ổn chụp hình đẹp đa đạng khá oke xem đánh giá bạn chê quá,5,11/7/2020,Positive,3,0,0
mình mua máy hơn thắng rồi sao bắt wifi căng vạch tốc độ wifi cao thấp chơi game giật vậy đt khác ở nhà bắt ngón,3,23/06/2019,Negative,0,0,2
loa thoại ghe đc không nghe đc còn tốt ai giống mình không,4,22/04/2020,Negative,0,0,1
em mới mua vivo y11 chụp ảnh với tầm giá đỉnh với bin xài sáng tới chiều mất 26 bin thôi quá tuyệt vời lần đầu em dùng vivo luôn máy đầu em sở hủ dòng vivo,5,17/11/2019,Positive,4,0,0
mua tặng người thân redimi note 9s một sản phẩm đáng lựa chọn chất lượng tốt màn hình to pin ổn xài mượt,5,4/4/2020,Positive,4,0,0
mình dùng vài ngày máy rấ đẹp khỏi bàn đánh giá ban đầu khá ổn pin bền camera phù hợp giá tiền khá hài lòng mở khóa vân tay nhạy không 1 số đánh giá tuy nhiên sạc mình thấy máy nóng hơn 1 số dòng mình dùng bắt sóng điện thoại khá kém,3,31/10/2019,Positive,3,1,1
mình mua máy hôm 1309 cảm quan bên ngoài nhìn máy khá đẹp mặt lưng nhìn kiểu 3d nhìn thích cấu hình máy ổn antutu tạm hợp gamer androbench tốc độ đọcghi mức trung bình tác vụ thông thường mượt pin dùng tốt màn hình đẹp màu nịnh mắt tuy nhiên nhìn icon sắc nét camera chụp hình ở mức trung bình khá mình mua tặng sam sung fit em đeo dõi sức khoẻ tiện,5,13/09/2019,Positive,4,1,1
máy mình nghĩ chắc khá phù hợp người gọi video call xem YouTube lướt fbcòn nhu cầu game mình nghĩ nó hơi lag,5,31/03/2020,Neutral,0,1,0
dòng sản phẩm chơi game ngon giảm 1 triệu giống mấy sản phẩm hãng đẹp,4,10/10/2019,Neutral,1,0,1
điện thoại lôi sim 1 nhận sim mới mua mai đổi chán máy mới mua thất vọng quá,1,14/03/2020,Negative,0,0,2
con xài ngon quá mượt pin trâu mặt bằng kính đẹp chơi game không lag nhân viên tgdd ai noi chuyen lịch,5,10/7/2020,Positive,4,0,0
cam máy góc chụp nó chuyển sang màu xanh khởi động nguyên tấm hình xanh lè note 9s vậy mình test mi 10 pro không lỗi mọi người chú ý,2,16/05/2020,Negative,0,0,1
